97,110,277.411111111,7.66959490741,204,2,3,0,24,24,1863,2891,0
219,64,256.866597222,0.0,604,0,25,0,39,39,4351,7687,0
405,125,771.049189815,0.0,195,0,98,0,71,71,6404,15394,0
661,56,32.9376851852,0.0,51,0,7,0,13,13,1399,2037,1
1478,152,58.0208680556,0.0,0,0,3,0,3,3,100,158,1
254,113,2.58815972222,0.0,0,0,2,0,2,2,9,9,0
164,71,68.7535300926,0.0,2,0,0,0,1,1,3,3,0
4033,74,8.85074074074,0.0,20,0,1,0,3,3,30,62,0
125,84,178.569756944,130.189027778,24,1,3,0,8,8,101,137,0
69,117,146.026180556,21.0714583333,460,1,55,0,36,36,1988,4408,1
149,86,155.244131944,0.0,1,0,0,0,1,1,1,1,0
86,82,0.0,0.0,0,0,0,0,0,0,0,0,0
95,84,491.06875,0.0,981,0,26,0,39,39,15091,39145,1
197,43,115.597847222,0.0,41,0,7,0,3,3,978,2544,0
727,75,311.17125,50.4761226852,89,1,15,0,31,31,640,1062,0
116,32,267.136493056,142.411898148,133,5,2,0,25,25,234,490,0
346,90,0.0,0.0,0,0,0,0,0,0,0,0,0
669,45,114.301319444,0.0,4,0,0,0,2,2,5,11,0
85,46,601.82556713,0.0,217,0,10,0,26,26,1003,1811,0
717,98,1126.18854167,0.0,141,0,15,0,29,29,930,1478,0
148,63,0.0,0.0,0,0,0,0,0,0,0,0,1
296,44,95.5185185185,0.0,164,0,1,0,8,8,1112,3084,0
106,27,0.0,0.0,0,0,0,0,1,1,2,2,0
29,62,974.29462963,0.0,122,0,19,0,28,28,2611,5811,0
84,29,0.0,0.0,0,0,0,0,0,0,0,0,0
281,106,128.392847222,87.0663310185,550,4,5,0,44,44,2196,4008,0
716,25,0.0,0.0,0,0,0,0,0,0,0,0,0
243,45,838.134247685,241.866064815,350,3,97,1,47,47,4421,14897,1
434,82,0.0,0.0,0,0,0,0,1,1,-1,9,1
282,45,310.860162037,109.724548611,102,5,2,0,14,14,488,740,1
166,71,582.900069444,0.0,173,0,55,0,26,26,1166,6084,0
300,153,377.009201389,0.0,99,0,26,0,30,30,176,534,0
329,71,191.502523148,0.0,297,0,36,0,33,33,1309,2161,0
140,79,271.307361111,0.0,264,0,33,0,34,34,6609,45293,0
138,72,707.04818287,0.0,636,0,50,0,36,36,2548,4292,0
380,50,8.9681712963,0.0,0,0,1,0,1,1,20,26,0
612,68,216.541851852,0.0,38,0,5,0,9,9,92,280,1
409,46,0.0,0.0,0,0,0,0,0,0,0,0,0
731,139,0.0,0.0,0,0,0,0,1,1,2,6,1
130,95,344.221643519,144.156284722,215,2,8,0,29,29,751,1387,0
297,188,181.365358796,0.0,363,0,29,0,48,48,2544,4846,0
2498,70,275.575023148,0.0,0,0,171,0,27,27,1634,8790,0
185,37,0.0,0.0,0,0,0,0,0,0,0,0,0
275,49,9.80060185185,9.36357638889,6,2,2,0,4,4,27,29,0
269,27,120.849398148,0.0,222,0,23,0,43,43,377,711,0
735,52,732.218715278,50.0025115741,385,6,48,0,48,48,1341,2409,0
179,71,50.6541782407,0.0,11,0,0,0,7,7,15,29,1
263,69,157.039548611,1.05994212963,361,1,13,0,43,43,634,1318,0
661,34,0.0,0.0,0,0,0,0,0,0,0,0,0
243,28,689.197800926,0.0,325,0,42,0,27,27,2981,6907,0
191,120,930.783668981,0.0,29,0,2,0,10,10,37,139,0
157,10,403.077118056,0.0,53,0,22,0,19,19,138,278,0
122,29,0.0,0.0,0,0,0,0,0,0,0,0,0
184,70,690.462546296,0.0,786,0,142,0,81,81,7437,12781,0
863,68,0.0,0.0,0,0,0,0,0,0,0,0,0
271,62,307.781157407,75.1645486111,384,2,131,0,95,95,7164,11346,0
335,167,258.781342593,0.0,51,0,2,0,5,5,899,1443,0
405,97,0.0,0.0,0,0,0,0,0,0,0,0,0
1406,96,92.0338888889,92.0338888889,1,1,0,0,1,1,2,4,0
896,62,365.242858796,0.0496875,451,1,121,0,38,38,17315,149645,1
211,131,262.962893519,0.0,120,0,17,0,15,15,424,706,0
839,84,565.945601852,0.0,406,0,111,0,62,62,6092,12762,0
200,83,121.764282407,0.0,102,0,19,0,19,19,489,811,0
230,95,31.0587268519,0.0,1,0,0,0,2,2,3,15,0
240,60,184.17369213,0.0,4,0,1,0,4,4,27,45,0
122,106,113.240729167,0.0,27,0,24,0,14,14,1618,2438,0
678,67,251.92837963,0.0,309,0,31,0,23,23,7069,18555,1
198,73,150.980092593,0.0,0,0,66,0,27,27,5165,9325,0
143,57,573.64943287,0.0,83,0,2,0,15,15,967,2767,0
186,61,214.585439815,0.0,77,0,6,0,14,14,134,194,1
607,138,186.641875,0.0,271,0,31,0,68,68,1158,1888,0
195,101,136.117662037,0.0,0,0,34,0,11,11,158,390,1
688,103,1151.8499537,0.0,0,0,118,0,42,42,2102,6648,0
142,50,248.075833333,0.0,70,0,146,0,37,37,6033,12859,0
253,112,1131.02853009,0.0,109,0,9,0,29,29,573,1159,0
128,24,169.002048611,0.0,32,0,4,0,12,12,779,2411,0
88,88,91.4572453704,0.0,17,0,5,0,7,7,178,306,0
0,56,249.185787037,0.0,1,0,0,0,1,1,1,1,0
34,55,175.234618056,95.8846527778,83,2,15,0,17,17,319,469,1
420,47,37.9090277778,0.0,1,0,1,0,2,2,-1,27,0
212,35,118.479965278,0.0,0,0,1,0,1,1,7,13,0
289,119,0.0,0.0,0,0,0,0,0,0,0,0,0
191,99,236.198449074,0.0,9,0,2,0,8,8,59,71,0
824,110,0.0,0.0,0,0,0,0,0,0,0,0,1
264,29,668.788229167,0.0,54,0,15,0,19,19,556,998,0
207,44,804.542615741,0.0,0,0,35,0,12,12,117,323,0
82,26,0.0,0.0,0,0,0,0,1,1,1,5,0
328,68,1.0144212963,1.0144212963,1,1,0,0,1,1,1,1,0
863,50,0.0,0.0,0,0,0,0,0,0,0,0,0
974,60,64.903287037,0.0,2,0,0,0,2,2,4,4,0
827,9,0.0,0.0,0,0,0,0,0,0,0,0,1
597,45,189.162106481,0.0,3,0,2,0,2,2,2,12,0
195,69,120.298831019,0.846238425926,340,3,51,0,25,25,5652,9856,0
664,107,0.0,0.0,0,0,0,0,0,0,0,0,1
239,73,0.0,0.0,0,0,0,0,0,0,0,0,0
264,38,0.0,0.0,0,0,0,0,0,0,0,0,0
281,98,388.772673611,46.8590972222,315,5,59,0,54,54,4097,6823,0
327,142,493.922488426,0.0,95,0,10,0,19,19,681,1337,0
267,50,0.0,0.0,0,0,0,0,0,0,0,0,0
231,60,118.67443287,112.614340278,636,5,32,0,25,25,1551,2027,1
727,38,3.76615740741,0.0,2,0,0,0,2,2,8,8,1
299,69,669.520532407,0.0,2,0,1,0,2,2,21,43,1
853,118,1376.32239583,0.0,473,0,94,0,70,70,3858,6530,1
372,39,0.0252546296296,0.0252546296296,0,0,1,1,1,1,0,6,0
110,39,92.0996412037,92.0996412037,7,4,0,0,4,4,13,37,0
200,168,512.662638889,0.0,10,0,3,0,3,3,19,41,0
110,109,30.0658564815,0.0,9,0,1,0,6,6,19,25,1
669,103,888.237650463,241.86537037,968,3,134,1,114,114,7431,14323,0
238,34,67.9704282407,0.0,0,0,1,0,1,1,1,3,0
292,70,0.0,0.0,0,0,0,0,0,0,0,0,0
127,51,423.097627315,0.0,123,0,4,0,15,15,693,1143,1
132,83,61.8642824074,0.0,0,0,6,0,5,5,33,87,0
1005,66,0.0,0.0,0,0,0,0,1,1,6,6,0
376,32,194.4625,0.0,152,0,6,0,13,13,1157,2205,1
657,46,0.537233796296,0.144594907407,3,2,0,0,2,2,4,4,1
2055,68,0.0,0.0,0,0,0,0,0,0,0,0,0
204,74,796.752164352,24.866087963,0,0,74,1,36,36,1024,2066,0
221,22,0.0,0.0,0,0,0,0,0,0,0,0,0
1184,99,327.858981481,0.0,19,0,9,0,10,10,90,170,0
1169,117,269.880648148,0.0,0,0,7,0,6,6,146,400,1
634,65,390.982372685,214.957835648,76,2,11,0,29,29,1123,4753,0
576,25,0.0,0.0,0,0,0,0,1,1,1,1,0
1918,46,0.205775462963,0.0,7,0,3,0,1,1,51,97,1
1309,188,186.147986111,0.0,234,0,18,0,45,45,994,1456,0
229,69,0.0,0.0,0,0,0,0,0,0,0,0,1
597,158,0.0,0.0,0,0,0,0,0,0,0,0,0
0,110,508.154675926,0.0,4,0,0,0,5,5,4,22,0
191,34,687.385115741,2.05915509259,239,0,21,1,44,44,2136,3256,0
870,42,0.0,0.0,0,0,0,0,0,0,0,0,0
1218,93,355.981122685,0.0,46,0,2,0,19,19,393,567,1
152,58,63.076412037,6.74011574074,104,1,12,0,26,26,191,363,0
411,57,256.88505787,0.0,475,0,33,0,31,31,1127,1723,1
386,38,540.991863426,0.0,13,0,7,0,7,7,33,111,0
288,68,0.0,0.0,0,0,0,0,0,0,0,0,0
502,32,2.11987268519,0.0,0,0,1,0,1,1,4,10,0
195,158,159.890671296,0.0,19,0,10,0,8,8,35,87,0
31,82,344.113819444,0.0,506,0,34,0,51,51,7140,14318,0
4,143,228.667037037,0.0,0,0,34,0,17,17,446,696,0
1117,49,0.0,0.0,0,0,0,0,0,0,0,0,1
294,88,234.86150463,0.0,5,0,3,0,4,4,38,60,0
256,98,41.8851851852,0.0,26,0,10,0,11,11,1426,2666,0
1548,21,38.3251388889,0.0,0,0,9,0,3,3,261,1481,1
412,25,36.7090393519,24.7462152778,13,6,0,0,5,5,23,35,0
338,102,267.818726852,0.0,365,0,7,0,28,28,2467,3813,0
364,100,276.621064815,0.0,12,0,1,0,5,5,28,54,0
900,107,307.579641204,35.2405092593,802,7,26,0,55,55,7161,21511,0
82,72,47.023587963,0.0,39,0,4,0,2,2,131,151,0
334,69,95.2616666667,0.0,12,0,1,0,5,5,19,35,1
450,32,430.626678241,0.0,136,0,21,0,25,25,5863,8927,0
396,89,53.7281944444,0.0,14,0,7,0,5,5,114,336,0
361,51,0.0,0.0,0,0,0,0,0,0,0,0,0
1942,86,240.891967593,0.0,0,0,13,0,6,6,29,71,0
179,61,346.904351852,0.0,3,0,7,0,4,4,25,39,0
173,55,696.842986111,0.0,193,0,9,0,28,28,655,1021,1
252,50,653.10119213,430.505972222,50,1,13,0,22,22,567,879,0
138,63,834.96431713,0.0,805,0,34,0,34,34,1974,3250,0
103,167,227.491296296,0.0,22,0,3,0,5,5,46,108,0
258,43,0.0,0.0,0,0,0,0,0,0,0,0,0
231,92,263.988125,0.0,43,0,5,0,12,12,69,123,0
345,43,454.388460648,22.9153703704,236,1,26,0,25,25,1359,2423,1
683,57,1.21893518519,0.0,10,0,1,0,1,1,8,48,0
458,55,280.966967593,0.0,38,0,2,0,14,14,148,320,1
715,99,0.0,0.0,0,0,0,0,1,1,3,25,0
232,37,82.6912731481,0.0,0,0,34,0,24,24,321,683,0
71,40,641.938078704,0.0,0,0,278,0,59,59,3562,10584,0
290,77,0.0,0.0,0,0,0,0,0,0,0,0,0
332,60,132.454409722,0.0,27,0,12,0,14,14,153,319,0
377,57,390.840243056,0.0,94,0,2,0,20,20,149,275,0
712,43,0.0,0.0,0,0,0,0,0,0,0,0,0
330,56,1319.9990162,0.0,61,0,29,0,39,39,245,817,1
396,72,1352.82269676,0.0,319,0,80,0,66,66,1405,2815,1
22,68,338.593229167,0.0,512,0,94,0,30,30,9089,16887,0
1321,90,0.78212962963,0.78212962963,0,0,1,1,1,1,1,3,1
293,61,67.9770486111,67.9770486111,1,1,0,0,1,1,2,2,0
506,48,2061.45806713,0.0,145,0,148,0,73,73,780,1900,0
363,106,56.9277546296,0.0,32,0,3,0,3,3,120,200,0
736,56,113.113761574,15.5147685185,48,1,4,0,14,14,124,198,0
96,75,330.105590278,40.1666782407,211,2,38,1,31,31,646,1400,0
20,83,274.842893519,0.0,21,0,5,0,7,7,54,146,0
261,121,143.200775463,0.0,55,0,1,0,10,10,278,464,0
1477,41,92.0588310185,0.0,240,0,8,0,13,13,1027,1507,1
221,190,555.17681713,0.0,38,0,23,0,16,16,229,491,0
318,69,414.703877315,0.0,66,0,20,0,29,29,402,834,1
230,76,87.7389467593,0.0,7,0,28,0,6,6,91,297,1
220,116,390.753576389,0.0,484,0,114,0,53,53,4854,10144,0
865,82,674.567847222,0.0,130,0,39,0,26,26,668,1168,0
329,22,0.580011574074,0.556469907407,3,2,0,0,2,2,3,7,1
474,92,0.0,0.0,0,0,0,0,1,1,1,9,0
426,46,35.7029398148,0.0,12,0,0,0,2,2,69,103,0
216,30,0.0,0.0,0,0,0,0,0,0,0,0,0
46,53,282.98625,0.0,33,0,40,0,21,21,2517,3975,0
485,41,82.0683680556,0.0,1,0,4,0,3,3,4,10,0
322,95,238.791203704,0.0,40,0,5,0,13,13,613,1127,0
139,24,122.283599537,0.0,51,0,8,0,15,15,84,184,0
583,39,0.0,0.0,0,0,0,0,0,0,0,0,0
361,70,103.266226852,0.0,339,0,22,0,19,19,5593,8135,0
922,55,0.0,0.0,0,0,0,0,0,0,0,0,1
251,54,0.0,0.0,0,0,0,0,0,0,0,0,0
377,36,37.4235300926,0.0,4,0,1,0,1,1,17,17,0
347,94,163.783599537,0.0,0,0,19,0,12,12,94,350,1
193,46,54.1726273148,0.0,0,0,6,0,7,7,18,46,0
165,100,258.726793981,47.8536111111,263,3,13,0,42,42,4677,9815,0
0,73,239.692939815,82.6435763889,288,0,64,1,58,58,1415,2631,0
378,49,45.5986805556,1.07015046296,32,1,8,0,15,15,186,474,1
119,24,0.0,0.0,0,0,0,0,0,0,0,0,0
247,21,704.975474537,271.98724537,28,0,10,1,15,15,831,3091,0
284,157,584.930046296,0.0,25,0,0,0,7,7,101,161,1
318,26,372.640960648,0.0,27,0,4,0,9,9,67,87,0
199,90,0.0,0.0,0,0,0,0,0,0,0,0,0
400,56,0.0,0.0,0,0,0,0,0,0,0,0,0
859,53,243.043796296,0.0,155,0,71,0,12,12,7515,62931,1
272,45,53.902037037,0.0,3,0,1,0,2,2,5,9,0
411,58,278.958611111,0.0,35,0,2,0,14,14,555,741,1
544,86,994.902418981,0.0,582,0,444,0,48,48,6745,13179,0
732,64,153.413402778,0.0,16,0,0,0,7,7,23,33,0
158,98,0.0,0.0,0,0,0,0,0,0,0,0,0
309,20,23.3825810185,0.0,32,0,5,0,3,3,140,422,0
230,60,171.953240741,0.0,13,0,1,0,7,7,85,135,0
252,70,155.070972222,0.0,60,0,5,0,13,13,909,1489,1
371,63,23.5503125,0.0,2,0,0,0,1,1,2,4,0
166,114,155.806481481,0.0,0,0,170,0,74,74,6544,60384,0
528,77,530.530740741,0.0,354,0,139,0,37,37,1778,5196,0
1555,92,21.0470601852,0.0,4,0,0,0,4,4,15,33,0
302,62,0.0,0.0,0,0,0,0,0,0,0,0,0
169,56,697.975023148,0.0,183,0,90,0,20,20,2772,9662,0
340,60,93.9106712963,0.0,83,0,14,0,21,21,240,530,0
128,89,0.0,0.0,0,0,0,0,0,0,0,0,0
680,74,155.539097222,0.0,0,0,14,0,9,9,89,269,1
595,63,0.0,0.0,0,0,0,0,0,0,0,0,1
276,73,409.956655093,4.90988425926,14,1,18,0,12,12,219,759,0
130,31,294.631238426,0.0,46,0,9,0,14,14,163,415,1
366,110,115.668761574,1.46574074074,106,1,18,0,11,11,563,801,0
224,72,56.7260069444,0.0,29,0,1,0,8,8,79,107,1
157,45,282.997164352,0.0,3,0,0,0,3,3,7,11,0
140,42,494.882210648,0.0,633,0,119,0,77,77,8076,16372,0
879,125,749.872581019,0.0,305,0,22,0,39,39,1038,1676,0
918,43,46.5853819444,0.0,1,0,70,0,21,21,1521,10015,1
263,111,0.0,0.0,0,0,0,0,0,0,0,0,0
301,49,125.207986111,0.0,310,0,31,0,23,23,1026,1666,1
476,80,140.076875,0.0,86,0,4,0,21,21,718,970,0
163,68,237.316724537,220.83755787,64,16,15,2,13,13,266,552,0
136,9,0.0,0.0,0,0,0,0,0,0,0,0,0
398,34,440.803229167,0.0,0,0,124,0,24,24,9500,50594,1
378,48,16.2550462963,0.0,51,0,13,0,13,13,167,263,1
813,38,0.0,0.0,0,0,0,0,1,1,3,9,1
231,41,3.87974537037,3.87974537037,0,0,1,1,1,1,1,1,0
172,62,31.7693287037,0.0,18,0,0,0,4,4,43,75,0
232,43,274.565625,0.0,128,0,29,0,18,18,356,560,0
541,76,622.71224537,0.0,9,0,4,0,8,8,56,82,0
240,29,101.809398148,0.0,122,0,1,0,17,17,1060,1630,1
52,79,854.742627315,0.0,456,0,18,0,34,34,3707,7027,1
357,131,0.0,0.0,0,0,0,0,0,0,0,0,0
297,37,307.817326389,294.773842593,6,1,0,0,2,2,9,13,0
264,69,301.957650463,0.0,81,0,56,0,27,27,999,2571,0
158,49,456.163530093,0.0,373,0,16,0,30,30,1484,2532,0
1089,63,0.0,0.0,0,0,0,0,0,0,0,0,0
394,87,0.0,0.0,0,0,0,0,0,0,0,0,0
264,96,275.637777778,0.0,77,0,9,0,15,15,445,1139,0
143,53,149.724733796,64.972349537,225,12,15,1,34,34,1052,1710,1
371,53,178.064849537,0.0,79,0,18,0,14,14,286,1348,1
0,162,162.118854167,0.0,7,0,4,0,8,8,22,72,0
496,72,1000.62493056,0.0,438,0,46,0,79,79,2148,3922,1
423,59,1.2177662037,1.2177662037,1,1,0,0,1,1,2,2,1
229,54,582.723784722,0.0,8,0,3,0,5,5,15,17,0
216,71,235.416747685,26.7191550926,266,3,68,0,53,53,2500,4284,0
521,38,0.0,0.0,0,0,0,0,0,0,0,0,0
657,107,23.0125231481,0.0,28,0,3,0,7,7,67,141,1
732,89,57.3544444444,0.0,35,0,7,0,10,10,7,269,0
1255,70,233.909826389,0.0,95,0,5,0,17,17,623,887,0
786,55,0.0,0.0,0,0,0,0,0,0,0,0,0
690,131,157.790798611,71.8825694444,14,2,1,0,5,5,33,55,1
458,56,0.0,0.0,0,0,0,0,1,1,7,17,0
438,101,874.749490741,33.7434722222,410,2,21,0,43,43,6194,17600,0
383,53,274.688148148,174.187777778,155,12,12,0,33,33,794,1396,1
917,43,0.0,0.0,0,0,0,0,0,0,0,0,0
286,72,397.100810185,392.075914352,190,4,10,0,10,10,540,1574,1
526,38,609.043981481,0.0,34,0,0,0,10,10,584,852,0
0,201,276.103020833,0.0,423,0,809,0,71,71,87911,789287,0
24,70,0.0,0.0,0,0,0,0,0,0,0,0,0
251,66,237.125717593,0.172800925926,146,1,6,0,16,16,537,853,1
205,69,285.685775463,0.0,237,0,7,0,31,31,1838,2830,0
305,110,421.694097222,0.0,439,0,16,0,40,40,2927,4791,1
915,82,0.0,0.0,0,0,0,0,0,0,0,0,1
1290,94,0.0,0.0,0,0,0,0,0,0,0,0,0
1146,112,952.530856481,0.0,592,0,18,0,46,46,1691,2541,0
247,70,602.779988426,0.0,25,0,0,0,4,4,37,45,1
145,45,146.063217593,0.0,24,0,5,0,10,10,56,82,0
323,95,585.769375,0.076099537037,393,1,31,0,37,37,2063,7757,0
296,72,0.0,0.0,0,0,0,0,0,0,0,0,0
291,38,559.72806713,551.983564815,561,5,55,0,50,50,2247,3905,1
182,90,0.0,0.0,0,0,0,0,1,1,3,7,0
868,68,69.7676041667,0.0,359,0,10,0,44,44,2292,4804,0
0,42,216.477407407,0.0,933,0,49,0,35,35,7488,13242,0
1130,60,0.0,0.0,0,0,0,0,0,0,0,0,0
72,105,692.207569444,0.0,0,0,97,0,32,32,5254,22098,0
0,45,480.869537037,0.0,22,0,6,0,15,15,794,1030,0
66,19,282.731956019,0.0,1,0,1,0,1,1,-1,7,0
314,66,260.642534722,3.850625,368,14,16,1,46,46,460,1628,1
383,56,455.988645833,0.0,400,0,6,0,26,26,6015,9379,0
760,48,515.77150463,5.54324074074,90,1,2,0,31,31,243,669,1
397,80,0.0,0.0,0,0,0,0,0,0,0,0,1
577,45,0.0,0.0,0,0,0,0,0,0,0,0,0
258,50,710.152118056,0.0,270,0,168,0,44,44,13240,32886,0
203,72,379.667118056,0.0,63,0,5,0,15,15,91,197,0
369,75,271.711793981,61.9109722222,0,0,93,1,34,34,1393,2373,0
74,54,319.944293981,0.0,193,0,27,0,32,32,3708,7206,1
116,125,314.461087963,0.0,419,0,7,0,18,18,3300,5466,0
205,21,0.0,0.0,0,0,0,0,0,0,0,0,1
37,64,132.010127315,42.8419791667,60,2,15,0,28,28,260,386,1
569,39,613.907407407,0.0,28,0,3,0,11,11,95,141,0
446,28,0.0,0.0,0,0,0,0,1,1,1,3,0
370,42,217.11337963,0.0,63,0,14,0,12,12,232,370,0
207,75,76.8341435185,72.9112847222,11,1,0,0,8,8,24,48,0
220,104,235.59787037,8.96619212963,45,5,0,0,17,17,234,364,0
247,54,0.0,0.0,0,0,0,0,0,0,0,0,0
506,71,229.017592593,0.0,1,0,0,0,1,1,1,1,0
371,41,109.116712963,0.0,0,0,46,0,22,22,894,3880,0
401,55,512.938703704,0.0,245,0,77,0,40,40,4182,11740,0
1429,49,1069.07438657,592.806331019,904,9,74,0,24,24,6173,11403,1
591,48,0.0,0.0,0,0,0,0,0,0,0,0,0
1286,51,542.096296296,0.0,0,0,40,0,19,19,1335,2393,0
252,98,0.0,0.0,0,0,0,0,0,0,0,0,0
220,108,349.448888889,0.0,8,0,16,0,15,15,119,373,0
926,47,245.006261574,0.0,0,0,17,0,13,13,320,1010,1
234,51,99.4707638889,99.4707638889,483,1,22,0,5,5,1131,1241,0
369,165,814.818090278,0.0,463,0,30,0,30,30,1987,3185,0
341,60,318.125138889,75.3970949074,81,1,11,0,32,32,197,345,0
25,168,323.781689815,0.0,77,0,2,0,20,20,202,588,0
533,100,990.687511574,0.0,205,0,21,0,48,48,1267,1713,1
244,48,0.0,0.0,0,0,0,0,0,0,0,0,0
345,55,385.817789352,0.860868055556,576,1,28,0,74,74,3323,5657,0
410,98,471.264074074,0.0,78,0,26,0,24,24,229,989,0
30,46,197.291597222,0.0,11,0,4,0,10,10,52,138,0
422,46,49.062662037,0.0,79,0,9,0,13,13,462,804,0
1124,144,223.250289352,0.0,30,0,22,0,11,11,264,686,1
47,23,0.0,0.0,0,0,0,0,0,0,0,0,0
774,67,56.3575810185,0.0,22,0,1,0,10,10,79,131,0
368,32,0.0,0.0,0,0,0,0,0,0,0,0,0
307,93,474.325833333,112.544363426,90,3,3,0,22,22,2448,8194,0
624,42,454.599641204,42.0163194444,720,0,106,1,101,101,10167,62061,0
274,63,0.0,0.0,0,0,0,0,0,0,0,0,1
171,87,614.376296296,0.0,798,0,92,0,70,70,6134,19538,0
126,86,709.911284722,386.457766204,648,19,134,0,73,73,7383,14707,1
355,51,972.9740625,0.0,7,0,3,0,4,4,15,45,0
402,79,128.147951389,0.0,13,0,0,0,8,8,29,43,0
1456,144,139.978414352,0.0,83,0,11,0,19,19,247,595,1
384,99,801.97724537,0.0,968,0,73,0,65,65,6273,10093,0
294,53,4.0119212963,0.0,20,0,3,0,7,7,51,123,0
634,58,325.177395833,0.0,91,0,4,0,14,14,155,355,0
217,154,135.643888889,130.003530093,13,1,1,0,8,8,78,128,0
1496,129,670.810428241,0.0,110,0,137,0,55,55,5385,22741,0
436,43,223.121886574,0.0,61,0,0,0,20,20,95,157,0
369,66,140.142685185,0.0,122,0,8,0,16,16,627,1151,0
299,59,345.584236111,0.0,77,0,30,0,22,22,652,1184,0
176,81,128.192430556,46.6516550926,653,2,45,1,20,20,1920,2280,1
258,24,42.2318402778,0.0,2,0,3,0,2,2,8,12,0
337,126,560.961030093,0.0,48,0,7,0,11,11,1919,5083,0
193,75,0.224814814815,0.224814814815,1,1,0,0,1,1,1,9,0
134,97,62.8100231481,43.0223148148,726,2,88,1,47,47,1359,3791,0
353,20,0.0,0.0,0,0,0,0,0,0,0,0,0
793,81,0.0,0.0,0,0,0,0,0,0,0,0,0
0,199,501.394664352,0.0,100,0,29,0,27,27,1056,1738,0
983,74,141.081608796,0.0,95,0,10,0,17,17,1044,3870,1
231,47,89.5816203704,0.0,32,0,0,0,7,7,71,173,0
992,41,0.0,0.0,0,0,0,0,1,1,0,6,0
769,59,0.0,0.0,0,0,0,0,0,0,0,0,0
702,156,59.6732523148,0.0,10,0,6,0,6,6,441,625,0
254,98,0.0,0.0,0,0,0,0,0,0,0,0,0
494,69,315.675752315,0.0,26,0,50,0,18,18,232,750,0
223,84,197.888275463,0.0,4,0,2,0,4,4,2,32,0
38,83,0.0,0.0,0,0,0,0,0,0,0,0,0
150,10,0.0,0.0,0,0,0,0,0,0,0,0,0
269,41,3.15283564815,0.0,1,0,0,0,2,2,2,14,1
698,110,430.805625,0.0,762,0,229,0,71,71,6578,9960,0
349,111,193.658113426,0.0,12,0,3,0,9,9,19,39,0
443,44,0.0,0.0,0,0,0,0,0,0,0,0,1
